Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"192185","CVE-2023-27534","9.0","High","10.136.108.235","tcp","0","Debian dla-3763 : curl - security update","The remote Debian host is missing a security-related update.","The remote Debian 10 host has packages installed that are affected by a vulnerability as referenced in the dla-3763
advisory.

    - -------------------------------------------------------------------------
    Debian LTS Advisory DLA-3763-1                debian-lts@lists.debian.org
    https://www.debian.org/lts/security/                   Bastien Roucaris
    March 17, 2024                                https://wiki.debian.org/LTS
    - -------------------------------------------------------------------------

    Package        : curl
    Version        : 7.64.0-4+deb10u9
    CVE ID         : CVE-2023-27534

    curl was affected by a path traversal vulnerability.
    SFTP implementation causes the tilde (~) character to be wrongly
    replaced when used as a prefix in the first path element,
    in addition to its intended use as the first element to indicate
    a path relative to the user's home directory. Attackers can exploit
    this flaw to bypass filtering or execute arbitrary code by
    crafting a path like /~2/foo while accessing a server with
    a specific user.

    For Debian 10 buster, this problem has been fixed in version
    7.64.0-4+deb10u9.

    We recommend that you upgrade your curl packages.

    For the detailed security status of curl please refer to
    its security tracker page at:
    https://security-tracker.debian.org/tracker/curl

    Further information about Debian LTS security advisories, how to apply
    these updates to your system and frequently asked questions can be
    found at: https://wiki.debian.org/LTS

Tenable has extracted the preceding description block directly from the Debian security advisory.

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade the curl packages.","https://security-tracker.debian.org/tracker/source-package/curl
https://security-tracker.debian.org/tracker/CVE-2023-27534
https://packages.debian.org/source/buster/curl","
Remote package installed : libcurl3-gnutls_7.64.0-4+deb10u1
Should be : libcurl3-gnutls_7.64.0-4+deb10u9
Remote package installed : libcurl4_7.64.0-4+deb10u1
Should be : libcurl4_7.64.0-4+deb10u9
"
"192520","CVE-2023-6597","7.2","High","10.136.108.235","tcp","0","Debian dla-3772 : idle-python3.7 - security update","The remote Debian host is missing one or more security-related updates.","The remote Debian 10 host has packages installed that are affected by multiple vulnerabilities as referenced in the
dla-3772 advisory.

    - -------------------------------------------------------------------------
    Debian LTS Advisory DLA-3772-1                debian-lts@lists.debian.org
    https://www.debian.org/lts/security/                          Adrian Bunk
    March 24, 2024                                https://wiki.debian.org/LTS
    - -------------------------------------------------------------------------

    Package        : python3.7
    Version        : 3.7.3-2+deb10u7
    CVE ID         : CVE-2023-6597 CVE-2024-0450

    Two vulnerabilities have been fixed in the Python 3 interpreter.

    CVE-2023-6597

        tempfile.TemporaryDirectory failure to remove dir

    CVE-2024-0450

        quoted-overlap zipbomb DoS


    For Debian 10 buster, these problems have been fixed in version
    3.7.3-2+deb10u7.

    We recommend that you upgrade your python3.7 packages.

    For the detailed security status of python3.7 please refer to
    its security tracker page at:
    https://security-tracker.debian.org/tracker/python3.7

    Further information about Debian LTS security advisories, how to apply
    these updates to your system and frequently asked questions can be
    found at: https://wiki.debian.org/LTS

Tenable has extracted the preceding description block directly from the Debian security advisory.

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade the idle-python3.7 packages.","https://security-tracker.debian.org/tracker/source-package/python3.7
https://security-tracker.debian.org/tracker/CVE-2023-6597
https://security-tracker.debian.org/tracker/CVE-2024-0450
https://packages.debian.org/source/buster/python3.7","
Remote package installed : libpython3.7-minimal_3.7.3-2+deb10u2
Should be : libpython3.7-minimal_3.7.3-2+deb10u7
Remote package installed : libpython3.7-stdlib_3.7.3-2+deb10u2
Should be : libpython3.7-stdlib_3.7.3-2+deb10u7
Remote package installed : python3.7_3.7.3-2+deb10u2
Should be : python3.7_3.7.3-2+deb10u7
Remote package installed : python3.7-minimal_3.7.3-2+deb10u2
Should be : python3.7-minimal_3.7.3-2+deb10u7
"
"192520","CVE-2024-0450","7.2","High","10.136.108.235","tcp","0","Debian dla-3772 : idle-python3.7 - security update","The remote Debian host is missing one or more security-related updates.","The remote Debian 10 host has packages installed that are affected by multiple vulnerabilities as referenced in the
dla-3772 advisory.

    - -------------------------------------------------------------------------
    Debian LTS Advisory DLA-3772-1                debian-lts@lists.debian.org
    https://www.debian.org/lts/security/                          Adrian Bunk
    March 24, 2024                                https://wiki.debian.org/LTS
    - -------------------------------------------------------------------------

    Package        : python3.7
    Version        : 3.7.3-2+deb10u7
    CVE ID         : CVE-2023-6597 CVE-2024-0450

    Two vulnerabilities have been fixed in the Python 3 interpreter.

    CVE-2023-6597

        tempfile.TemporaryDirectory failure to remove dir

    CVE-2024-0450

        quoted-overlap zipbomb DoS


    For Debian 10 buster, these problems have been fixed in version
    3.7.3-2+deb10u7.

    We recommend that you upgrade your python3.7 packages.

    For the detailed security status of python3.7 please refer to
    its security tracker page at:
    https://security-tracker.debian.org/tracker/python3.7

    Further information about Debian LTS security advisories, how to apply
    these updates to your system and frequently asked questions can be
    found at: https://wiki.debian.org/LTS

Tenable has extracted the preceding description block directly from the Debian security advisory.

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade the idle-python3.7 packages.","https://security-tracker.debian.org/tracker/source-package/python3.7
https://security-tracker.debian.org/tracker/CVE-2023-6597
https://security-tracker.debian.org/tracker/CVE-2024-0450
https://packages.debian.org/source/buster/python3.7","
Remote package installed : libpython3.7-minimal_3.7.3-2+deb10u2
Should be : libpython3.7-minimal_3.7.3-2+deb10u7
Remote package installed : libpython3.7-stdlib_3.7.3-2+deb10u2
Should be : libpython3.7-stdlib_3.7.3-2+deb10u7
Remote package installed : python3.7_3.7.3-2+deb10u2
Should be : python3.7_3.7.3-2+deb10u7
Remote package installed : python3.7-minimal_3.7.3-2+deb10u2
Should be : python3.7-minimal_3.7.3-2+deb10u7
"
"192521","CVE-2024-0450","4.9","Medium","10.136.108.235","tcp","0","Debian dla-3771 : idle-python2.7 - security update","The remote Debian host is missing a security-related update.","The remote Debian 10 host has packages installed that are affected by a vulnerability as referenced in the dla-3771
advisory.

    - -------------------------------------------------------------------------
    Debian LTS Advisory DLA-3771-1                debian-lts@lists.debian.org
    https://www.debian.org/lts/security/                          Adrian Bunk
    March 24, 2024                                https://wiki.debian.org/LTS
    - -------------------------------------------------------------------------

    Package        : python2.7
    Version        : 2.7.16-2+deb10u4
    CVE ID         : CVE-2024-0450

    The zipfile module was vulnerable to quoted-overlap zip-bombs
    in the Python 2 interpreter.

    For Debian 10 buster, this problem has been fixed in version
    2.7.16-2+deb10u4.

    We recommend that you upgrade your python2.7 packages.

    For the detailed security status of python2.7 please refer to
    its security tracker page at:
    https://security-tracker.debian.org/tracker/python2.7

    Further information about Debian LTS security advisories, how to apply
    these updates to your system and frequently asked questions can be
    found at: https://wiki.debian.org/LTS

Tenable has extracted the preceding description block directly from the Debian security advisory.

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade the idle-python2.7 packages.","https://security-tracker.debian.org/tracker/source-package/python2.7
https://security-tracker.debian.org/tracker/CVE-2024-0450
https://packages.debian.org/source/buster/python2.7","
Remote package installed : libpython2.7-minimal_2.7.16-2+deb10u1
Should be : libpython2.7-minimal_2.7.16-2+deb10u4
Remote package installed : libpython2.7-stdlib_2.7.16-2+deb10u1
Should be : libpython2.7-stdlib_2.7.16-2+deb10u4
Remote package installed : python2.7_2.7.16-2+deb10u1
Should be : python2.7_2.7.16-2+deb10u4
Remote package installed : python2.7-minimal_2.7.16-2+deb10u1
Should be : python2.7-minimal_2.7.16-2+deb10u4
"
"192709","","","None","10.136.108.235","tcp","0","Tukaani XZ Utils Installed (Linux / Unix)","Tukaani XZ Utils is installed on the remote Linux / Unix host.","Tukaani XZ Utils is installed on the remote Linux / Unix host.

XZ Utils consists of several components, including:
  - liblzma
  - xz

Additional information:

  - More paths will be searched and the timeout for the search will be increased
    if 'Perform thorough tests' setting is enabled.

  - The plugin timeout can be set to a custom value other than the
    plugin's default of 30 minutes via the 'timeout.192709' scanner
    setting in Nessus 8.15.1 or later.

    Please see https://docs.tenable.com/nessus/Content/SettingsAdvanced.htm#Custom for more information.","n/a","https://xz.tukaani.org/xz-utils/","
Nessus detected 2 installs of XZ Utils:

  Path               : /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.4
  Version            : 5.2.4
  Associated Package : liblzma5 5.2.4-1
  Confidence         : High
  Managed by OS      : True
  Version Source     : Package

  Path               : /usr/bin/xz
  Version            : 5.2.4
  Associated Package : xz-utils 5.2.4-1
  Confidence         : High
  Managed by OS      : True
  Version Source     : Package
"
"192962","CVE-2021-37600","1.2","Low","10.136.108.235","tcp","0","Debian dla-3782 : bsdutils - security update","The remote Debian host is missing one or more security-related updates.","The remote Debian 10 host has packages installed that are affected by multiple vulnerabilities as referenced in the
dla-3782 advisory.

    -------------------------------------------------------------------------
    Debian LTS Advisory DLA-3782-1                debian-lts@lists.debian.org
    https://www.debian.org/lts/security/                       Guilhem Moulin
    April 07, 2024                                https://wiki.debian.org/LTS
    -------------------------------------------------------------------------

    Package        : util-linux
    Version        : 2.33.1-0.1+deb10u1
    CVE ID         : CVE-2021-37600 CVE-2024-28085
    Debian Bug     : 826596 991619 1067849

    CVE-2024-28085

        Skyler Ferrante discovered that the wall(1) utility found in
        util-linux, a collection of system utilities for Linux, does not
        filter escape sequences from command line arguments.  This allows
        unprivileged local users to put arbitrary text on other users
        terminals if mesg is set to y and the wall executable is setgid,
        which could lead to information disclosure.

        With this update the wall executable is no longer installed setgid
        tty.

    CVE-2021-37600

        Kihong Heo found an integer overflow which can potentially lead to
        buffer overflow if an attacker were able to use system resources in
        a way that leads to a large number in the /proc/sysvipc/sem file.
        NOTE: this is issue is unexploitable in GNU C Library environments,
        and possibly in all realistic environments.

    For Debian 10 buster, these problems have been fixed in version
    2.33.1-0.1+deb10u1.

    We recommend that you upgrade your util-linux packages.

    For the detailed security status of util-linux please refer to
    its security tracker page at:
    https://security-tracker.debian.org/tracker/util-linux

    Further information about Debian LTS security advisories, how to apply
    these updates to your system and frequently asked questions can be
    found at: https://wiki.debian.org/LTS
    Attachment:
    signature.asc
    Description: PGP signature

Tenable has extracted the preceding description block directly from the Debian security advisory.

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade the bsdutils packages.","https://security-tracker.debian.org/tracker/source-package/util-linux
https://security-tracker.debian.org/tracker/CVE-2021-37600
https://security-tracker.debian.org/tracker/CVE-2024-28085
https://packages.debian.org/source/buster/util-linux","
Remote package installed : fdisk_2.33.1-0.1
Should be : fdisk_2.33.1-0.1+deb10u1
Remote package installed : libblkid1_2.33.1-0.1
Should be : libblkid1_2.33.1-0.1+deb10u1
Remote package installed : libfdisk1_2.33.1-0.1
Should be : libfdisk1_2.33.1-0.1+deb10u1
Remote package installed : libmount1_2.33.1-0.1
Should be : libmount1_2.33.1-0.1+deb10u1
Remote package installed : libsmartcols1_2.33.1-0.1
Should be : libsmartcols1_2.33.1-0.1+deb10u1
Remote package installed : libuuid1_2.33.1-0.1
Should be : libuuid1_2.33.1-0.1+deb10u1
Remote package installed : mount_2.33.1-0.1
Should be : mount_2.33.1-0.1+deb10u1
Remote package installed : util-linux_2.33.1-0.1
Should be : util-linux_2.33.1-0.1+deb10u1
"
"192962","CVE-2024-28085","1.2","Low","10.136.108.235","tcp","0","Debian dla-3782 : bsdutils - security update","The remote Debian host is missing one or more security-related updates.","The remote Debian 10 host has packages installed that are affected by multiple vulnerabilities as referenced in the
dla-3782 advisory.

    -------------------------------------------------------------------------
    Debian LTS Advisory DLA-3782-1                debian-lts@lists.debian.org
    https://www.debian.org/lts/security/                       Guilhem Moulin
    April 07, 2024                                https://wiki.debian.org/LTS
    -------------------------------------------------------------------------

    Package        : util-linux
    Version        : 2.33.1-0.1+deb10u1
    CVE ID         : CVE-2021-37600 CVE-2024-28085
    Debian Bug     : 826596 991619 1067849

    CVE-2024-28085

        Skyler Ferrante discovered that the wall(1) utility found in
        util-linux, a collection of system utilities for Linux, does not
        filter escape sequences from command line arguments.  This allows
        unprivileged local users to put arbitrary text on other users
        terminals if mesg is set to y and the wall executable is setgid,
        which could lead to information disclosure.

        With this update the wall executable is no longer installed setgid
        tty.

    CVE-2021-37600

        Kihong Heo found an integer overflow which can potentially lead to
        buffer overflow if an attacker were able to use system resources in
        a way that leads to a large number in the /proc/sysvipc/sem file.
        NOTE: this is issue is unexploitable in GNU C Library environments,
        and possibly in all realistic environments.

    For Debian 10 buster, these problems have been fixed in version
    2.33.1-0.1+deb10u1.

    We recommend that you upgrade your util-linux packages.

    For the detailed security status of util-linux please refer to
    its security tracker page at:
    https://security-tracker.debian.org/tracker/util-linux

    Further information about Debian LTS security advisories, how to apply
    these updates to your system and frequently asked questions can be
    found at: https://wiki.debian.org/LTS
    Attachment:
    signature.asc
    Description: PGP signature

Tenable has extracted the preceding description block directly from the Debian security advisory.

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade the bsdutils packages.","https://security-tracker.debian.org/tracker/source-package/util-linux
https://security-tracker.debian.org/tracker/CVE-2021-37600
https://security-tracker.debian.org/tracker/CVE-2024-28085
https://packages.debian.org/source/buster/util-linux","
Remote package installed : fdisk_2.33.1-0.1
Should be : fdisk_2.33.1-0.1+deb10u1
Remote package installed : libblkid1_2.33.1-0.1
Should be : libblkid1_2.33.1-0.1+deb10u1
Remote package installed : libfdisk1_2.33.1-0.1
Should be : libfdisk1_2.33.1-0.1+deb10u1
Remote package installed : libmount1_2.33.1-0.1
Should be : libmount1_2.33.1-0.1+deb10u1
Remote package installed : libsmartcols1_2.33.1-0.1
Should be : libsmartcols1_2.33.1-0.1+deb10u1
Remote package installed : libuuid1_2.33.1-0.1
Should be : libuuid1_2.33.1-0.1+deb10u1
Remote package installed : mount_2.33.1-0.1
Should be : mount_2.33.1-0.1+deb10u1
Remote package installed : util-linux_2.33.1-0.1
Should be : util-linux_2.33.1-0.1+deb10u1
"
"193076","CVE-2023-52425","7.8","High","10.136.108.235","tcp","0","Debian dla-3783 : expat - security update","The remote Debian host is missing a security-related update.","The remote Debian 10 host has packages installed that are affected by a vulnerability as referenced in the dla-3783
advisory.

    -------------------------------------------------------------------------
    Debian LTS Advisory DLA-3783-1                debian-lts@lists.debian.org
    https://www.debian.org/lts/security/                         Tobias Frost
    April 07, 2024                                https://wiki.debian.org/LTS
    -------------------------------------------------------------------------

    Package        : expat
    Version        : 2.2.6-2+deb10u7
    CVE ID         : CVE-2023-52425
    Debian Bug     : 1063238

    Expat, an XML parsing C library has been found to have an vulnerability
    that allows an attacker to perform a denial of service (resource
    consumption, when many full reparsings are required in the case of a
    large tokens.

    When parsing a really big token that requires multiple buffer fills to
    complete, expat has to re-parse the token from start multiple times,
    which takes time. These patches introduce a heuristic that, when having
    failed on the same token multiple times, defers further parsing until
    there's significantly more data available.

    The patch also introduces an optiional API,
    XML_SetReparseDeferralEnabled(), to disable the new heuristic.

    For Debian 10 buster, this problem has been fixed in version
    2.2.6-2+deb10u7.

    We recommend that you upgrade your expat packages.

    For the detailed security status of expat please refer to
    its security tracker page at:
    https://security-tracker.debian.org/tracker/expat

    Further information about Debian LTS security advisories, how to apply
    these updates to your system and frequently asked questions can be
    found at: https://wiki.debian.org/LTS
    Attachment:
    signature.asc
    Description: PGP signature

Tenable has extracted the preceding description block directly from the Debian security advisory.

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade the expat packages.","https://security-tracker.debian.org/tracker/source-package/expat
https://security-tracker.debian.org/tracker/CVE-2023-52425
https://packages.debian.org/source/buster/expat","
Remote package installed : libexpat1_2.2.6-2+deb10u1
Should be : libexpat1_2.2.6-2+deb10u7
"
"193143","","","None","10.136.108.235","tcp","0","Linux Time Zone Information","Nessus was able to collect and report time zone information from the remote host.","Nessus was able to collect time zone information from the remote
  Linux host.","None","","Via date: PST -0800
Via timedatectl: Time zone: US/Pacific (PST, -0800)
Via /etc/timezone: US/Pacific
Via /etc/localtime: PST8PDT,M3.2.0,M11.1.0
"
"193461","","","High","10.136.108.235","tcp","0","Debian dla-3788 : tzdata - security update","The remote Debian host is missing a security-related update.","The remote Debian 10 host has a package installed that is affected by a vulnerability as referenced in the dla-3788
advisory.

    - -------------------------------------------------------------------------
    Debian LTS Advisory DLA-3788-1                debian-lts@lists.debian.org
    https://www.debian.org/lts/security/               Emilio Pozuelo Monfort
    April 18, 2024                                https://wiki.debian.org/LTS
    - -------------------------------------------------------------------------

    Package        : tzdata
    Version        : 2024a-0+deb10u1

    This update includes the changes in tzdata 2024a. Notable
    changes are:

    - - Kazakhstan unifies on UTC+5 beginning 2024-03-01.
    - - Palestine springs forward a week later after Ramadan.

    For Debian 10 buster, this problem has been fixed in version
    2024a-0+deb10u1.

    We recommend that you upgrade your tzdata packages.

    For the detailed security status of tzdata please refer to
    its security tracker page at:
    https://security-tracker.debian.org/tracker/tzdata

    Further information about Debian LTS security advisories, how to apply
    these updates to your system and frequently asked questions can be
    found at: https://wiki.debian.org/LTS

Tenable has extracted the preceding description block directly from the Debian security advisory.

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade the tzdata packages.","https://security-tracker.debian.org/tracker/source-package/tzdata
https://packages.debian.org/source/buster/tzdata","
Remote package installed : tzdata_2021a-0+deb10u1
Should be : tzdata_2024a-0+deb10u1
"
"194852","CVE-2024-28182","7.8","High","10.136.108.235","tcp","0","Debian dla-3804 : libnghttp2-14 - security update","The remote Debian host is missing a security-related update.","The remote Debian 10 host has packages installed that are affected by a vulnerability as referenced in the dla-3804
advisory.

    -------------------------------------------------------------------------
    Debian LTS Advisory DLA-3804-1                debian-lts@lists.debian.org
    https://www.debian.org/lts/security/                       Guilhem Moulin
    April 30, 2024                                https://wiki.debian.org/LTS
    -------------------------------------------------------------------------

    Package        : nghttp2
    Version        : 1.36.0-2+deb10u3
    CVE ID         : CVE-2024-28182
    Debian Bug     : 1068415

    Bartek Nowotarskis discovered that nghttp2, a set of programs
    implementing the HTTP/2, keeps reading CONTINUATION frames even after a
    stream is reset to keep HPACK context in sync.  This causes excessive
    CPU usage to decode HPACK stream, which could lead to Denial of Service.

    The issue is mitigated by limiting the number of CONTINUATION frames it
    can accept after a HEADERS frame.  The limit is configurable and
    defaults to 8.

    For Debian 10 buster, this problem has been fixed in version
    1.36.0-2+deb10u3.

    We recommend that you upgrade your nghttp2 packages.

    For the detailed security status of nghttp2 please refer to
    its security tracker page at:
    https://security-tracker.debian.org/tracker/nghttp2

    Further information about Debian LTS security advisories, how to apply
    these updates to your system and frequently asked questions can be
    found at: https://wiki.debian.org/LTS
    Attachment:
    signature.asc
    Description: PGP signature

Tenable has extracted the preceding description block directly from the Debian security advisory.

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade the libnghttp2-14 packages.","https://security-tracker.debian.org/tracker/source-package/nghttp2
https://security-tracker.debian.org/tracker/CVE-2024-28182
https://packages.debian.org/source/buster/nghttp2","
Remote package installed : libnghttp2-14_1.36.0-2+deb10u1
Should be : libnghttp2-14_1.36.0-2+deb10u3
"
"194968","CVE-2024-2961","9.0","High","10.136.108.235","tcp","0","Debian dla-3807 : glibc-doc - security update","The remote Debian host is missing a security-related update.","The remote Debian 10 host has packages installed that are affected by a vulnerability as referenced in the dla-3807
advisory.

    - -------------------------------------------------------------------------
    Debian LTS Advisory DLA-3807-1                debian-lts@lists.debian.org
    https://www.debian.org/lts/security/                          Adrian Bunk
    May 04, 2024                                  https://wiki.debian.org/LTS
    - -------------------------------------------------------------------------

    Package        : glibc
    Version        : 2.28-10+deb10u3
    CVE ID         : CVE-2024-2961
    Debian Bug     : 1069191

    Out-of-bounds write in the iconv ISO-2022-CN-EXT module has been fixed
    in the GNU C library.

    For Debian 10 buster, this problem has been fixed in version
    2.28-10+deb10u3.

    We recommend that you upgrade your glibc packages.

    For the detailed security status of glibc please refer to
    its security tracker page at:
    https://security-tracker.debian.org/tracker/glibc

    Further information about Debian LTS security advisories, how to apply
    these updates to your system and frequently asked questions can be
    found at: https://wiki.debian.org/LTS

Tenable has extracted the preceding description block directly from the Debian security advisory.

Note that Nessus has not tested for this issue but has instead relied only on the application's self-reported version
number.","Upgrade the glibc-doc packages.","https://security-tracker.debian.org/tracker/source-package/glibc
https://security-tracker.debian.org/tracker/CVE-2024-2961
https://packages.debian.org/source/buster/glibc","
Remote package installed : libc-bin_2.28-10
Should be : libc-bin_2.28-10+deb10u3
Remote package installed : libc-l10n_2.28-10
Should be : libc-l10n_2.28-10+deb10u3
Remote package installed : libc6_2.28-10
Should be : libc6_2.28-10+deb10u3
Remote package installed : locales_2.28-10
Should be : locales_2.28-10+deb10u3
"
"197488","CVE-2023-50387","7.8","High","10.136.108.235","tcp","0","Debian dla-3816 : bind9 - security update","The remote Debian host is missing one or more security-related updates.","The remote Debian 10 host has packages installed that are affected by multiple vulnerabilities as referenced in the
dla-3816 advisory.

    -------------------------------------------------------------------------
    Debian LTS Advisory DLA-3816-1                debian-lts@lists.debian.org
    https://www.debian.org/lts/security/               Santiago Ruano Rincn
    May 17, 2024                                  https://wiki.debian.org/LTS
    -------------------------------------------------------------------------

    Package        : bind9
    Version        : 1:9.11.5.P4+dfsg-5.1+deb10u11
    CVE ID         : CVE-2023-50387 CVE-2023-50868
    Debian Bug     :

    Two vulnerabilities were discovered in BIND, a DNS server implementation, which
    may result in denial of service.

    CVE-2023-50387

        Certain DNSSEC aspects of the DNS protocol allow remote attackers to cause
        a denial of service via DNSSEC queries. This is known as the KeyTrap
        issue.

    CVE-2023-50868

        The Closest Encloser Proof aspect of the DNS protocol allows remote
        attackers to cause a denial of service via DNSSEC queries in a random
        subdomain attack. This is known as the NSEC3 issue.

    For Debian 10 buster, these problems have been fixed in version
    1:9.11.5.P4+dfsg-5.1+deb10u11.

    We recommend that you upgrade your bind9 packages.

    For the detailed security status of bind9 please refer to
    its security tracker page at:
    https://security-tracker.debian.org/tracker/bind9

    Further information about Debian LTS security advisories, how to apply
    these updates to your system and frequently asked questions can be
    found at: https://wiki.debian.org/LTS
    Attachment:
    signature.asc
    Description: PGP signature

Tenable has extracted the preceding description block directly from the Debian security advisory.

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade the bind9 packages.","https://security-tracker.debian.org/tracker/source-package/bind9
https://security-tracker.debian.org/tracker/CVE-2023-50387
https://security-tracker.debian.org/tracker/CVE-2023-50868
https://packages.debian.org/source/buster/bind9","
Remote package installed : libdns-export1104_1:9.11.5.P4+dfsg-5.1+deb10u2
Should be : libdns-export1104_1:9.11.5.P4+dfsg-5.1+deb10u11
Remote package installed : libisc-export1100_1:9.11.5.P4+dfsg-5.1+deb10u2
Should be : libisc-export1100_1:9.11.5.P4+dfsg-5.1+deb10u11
"
"197488","CVE-2023-50868","7.8","High","10.136.108.235","tcp","0","Debian dla-3816 : bind9 - security update","The remote Debian host is missing one or more security-related updates.","The remote Debian 10 host has packages installed that are affected by multiple vulnerabilities as referenced in the
dla-3816 advisory.

    -------------------------------------------------------------------------
    Debian LTS Advisory DLA-3816-1                debian-lts@lists.debian.org
    https://www.debian.org/lts/security/               Santiago Ruano Rincn
    May 17, 2024                                  https://wiki.debian.org/LTS
    -------------------------------------------------------------------------

    Package        : bind9
    Version        : 1:9.11.5.P4+dfsg-5.1+deb10u11
    CVE ID         : CVE-2023-50387 CVE-2023-50868
    Debian Bug     :

    Two vulnerabilities were discovered in BIND, a DNS server implementation, which
    may result in denial of service.

    CVE-2023-50387

        Certain DNSSEC aspects of the DNS protocol allow remote attackers to cause
        a denial of service via DNSSEC queries. This is known as the KeyTrap
        issue.

    CVE-2023-50868

        The Closest Encloser Proof aspect of the DNS protocol allows remote
        attackers to cause a denial of service via DNSSEC queries in a random
        subdomain attack. This is known as the NSEC3 issue.

    For Debian 10 buster, these problems have been fixed in version
    1:9.11.5.P4+dfsg-5.1+deb10u11.

    We recommend that you upgrade your bind9 packages.

    For the detailed security status of bind9 please refer to
    its security tracker page at:
    https://security-tracker.debian.org/tracker/bind9

    Further information about Debian LTS security advisories, how to apply
    these updates to your system and frequently asked questions can be
    found at: https://wiki.debian.org/LTS
    Attachment:
    signature.asc
    Description: PGP signature

Tenable has extracted the preceding description block directly from the Debian security advisory.

Note that Nessus has not tested for these issues but has instead relied only on the application's self-reported version
number.","Upgrade the bind9 packages.","https://security-tracker.debian.org/tracker/source-package/bind9
https://security-tracker.debian.org/tracker/CVE-2023-50387
https://security-tracker.debian.org/tracker/CVE-2023-50868
https://packages.debian.org/source/buster/bind9","
Remote package installed : libdns-export1104_1:9.11.5.P4+dfsg-5.1+deb10u2
Should be : libdns-export1104_1:9.11.5.P4+dfsg-5.1+deb10u11
Remote package installed : libisc-export1100_1:9.11.5.P4+dfsg-5.1+deb10u2
Should be : libisc-export1100_1:9.11.5.P4+dfsg-5.1+deb10u11
"
